a_val,v_val,x_val,y_val,z_val
2010,6.6,29905929,2240469,47523
2010,6.3,30432275,215375,13298
2010,6.2,30849282,632382,41837
2010,6,31058970,842070,72278
2010,6.7,31516919,1300019,81522
2011,7.4,62380,1381480,10467
2011,6.4,164980,1484080,26642
2011,6.4,223232,1542332,5110
2011,7.3,393397,1712497,1704
2011,6,440017,1759117,48405
2011,6.3,635657,1954757,74105
2011,6.4,716059,2035159,65212
2011,7,986218,2305318,20666
2011,7.2,1110017,2429117,55619
2011,6.1,1320374,78254,65565
2011,6.5,1677823,435703,76617
2011,6.1,1704111,461991,16468
2011,6.4,1978373,736253,24744
2011,7,2045801,803681,12634
2011,6,2402457,1160337,7892
2011,7.2,2492603,1250483,2351
2011,6,2947531,1705411,27400
2011,6.1,3166949,1924829,79787
2011,6.2,3227908,1985788,45271
2011,6.2,3394527,2152407,23330
2011,6,3564207,2322087,66058
2011,6.2,3938026,127426,72749
2011,6.4,4218822,408222,22466
2011,6.5,4459167,648567,82280
2011,6.6,4459318,648718,82447
2011,6.9,4565130,754530,54820
2011,6.1,4583821,773221,73513
2011,6.1,4643876,833276,22515
2011,6,4703706,893106,20544
2011,6.7,4765209,954609,82129
2011,6.1,4887233,1076633,77988
2011,6.1,5348604,1538004,30712
2011,6.5,5396272,1585672,82286
2011,6.1,5442702,1632102,40945
2011,6,6051226,2240626,62751
2011,6.3,6525119,143219,28473
2011,6.5,6532356,150456,45861
2011,6.3,6566976,185076,39159
2011,7.3,6749120,367220,44202
2011,6,6804976,423076,13560
2011,6,6816137,434237,24772
2011,6.5,6816241,434341,24914
2011,6.4,6816289,434389,26635
2011,6.5,6887316,505416,3328
2011,9.1,6932784,550884,54953
2011,6.3,6933271,551371,55155
2011,6.4,6933345,551445,55749
2011,6.3,6933487,551587,55604
2011,6.2,6933639,551739,55837
2011,6.3,6933973,552073,56122
2011,6.4,6934040,552140,56090
2011,6.7,6934109,552209,56517
2011,6.2,6934356,552456,56971
2011,6.2,6934381,552481,56365
2011,6.3,6934523,552623,57035
2011,7.9,6934540,552640,56406
2011,6.6,6934729,552829,56873
2011,6.5,6934804,552904,56900
2011,6.2,6934892,552992,57167
2011,6.2,6934989,553089,57137
2011,7.7,6935150,553250,57851
2011,6.1,6935355,553455,57970
2011,6.2,6936525,554625,58778
2011,6.1,6936556,554656,59172
2011,6,6937036,555136,58846
2011,6.3,6937140,555240,59874
2011,6.3,6938098,556198,60135
2011,6.1,6938736,556836,61422
2011,6.1,6938892,556992,60929
2011,6.3,6938941,557041,61104
2011,6,6939018,557118,60904
2011,6.2,6941527,559627,63483
2011,6.1,6941741,559841,64430
2011,6.5,6941964,560064,63938
2011,6.1,6942396,560496,64720
2011,6,6942471,560571,64708
2011,6,6942669,560769,64551
2011,6,6942780,560880,65092
2011,6,6948634,566734,70896
2011,6.6,6953800,571900,75991
2011,6.3,6966794,584894,2427
2011,6,6967208,585308,2855
2011,6.2,6980356,598456,15166
2011,6,6980579,598679,16468
2011,6.2,6983210,601310,18183
2011,6.1,6984684,602784,20515
2011,6.5,7004835,622935,40670
2011,6.1,7046141,664241,81619
2011,6.1,7082688,700788,31900
2011,6.1,7089964,708064,39156
2011,6,7193556,811656,56545
2011,6,7306076,924176,82612
2011,6,7306306,924406,81965
2011,6.1,7313033,931133,3422
2011,6.2,7440480,1058580,50358
2011,6.2,7445636,1063736,49356
2011,6,7719969,1338069,59468
2011,6.4,7888725,1506825,60885
2011,6.1,7895946,1514046,67575
2011,6.4,7897469,1515569,69493
2011,6.9,8085312,1703412,74069
2011,6.2,8163384,1781484,75835
2011,6,8290180,1908280,39123
2011,6.2,8375038,1993138,28320
2011,6.1,8506473,2124573,73422
2011,6.3,8640718,2258818,44514
2011,6,8666130,2284230,60167
2011,6,8774950,2393050,54924
2011,6.4,8950029,2568129,7969
2011,6.7,8971600,20080,11846
2011,6,9208902,257382,73802
2011,6.6,9292282,340762,24841
2011,7.1,9297163,345643,86344
2011,6.6,9620172,668652,63468
2011,6.2,9673696,722176,30634
2011,6,9835045,883525,19846
2011,6.6,10242182,1290662,3751
2011,6.2,10503423,1551903,82696
2011,6.8,10642614,1691094,54102
2011,6.1,10796871,1845351,26336
2011,6.1,11261956,2310436,10197
2011,6,11717898,202098,2065
2011,6.8,12128108,612308,72482
2011,6.1,12440152,924352,32473
2011,6.1,12575293,1059493,41138
2011,6.4,12595030,1079230,17689
2011,6.3,14043322,2527522,28837
2011,6.1,14169900,97380,34837
2011,6.4,14385072,312552,77860
2011,6.3,15085882,1013362,82631
2011,6.4,15293015,1220495,36464
2011,6.4,15698161,1625641,43387
2011,6,15732255,1659735,47187
2011,6.7,15889852,1817332,26381
2011,7.3,15995379,1922859,56539
2011,6.1,16007587,1935067,63410
2011,6.3,16200998,2128478,76989
2011,7.6,17089398,468618,26277
2011,6,17334147,713367,11655
2011,6,17350518,729738,28037
2011,7,17369830,749050,37813
2011,6.4,17527624,906844,17746
2011,6.1,17846762,1225982,42717
2011,6,17886372,1265592,70733
2011,6.1,17956752,1335972,33243
2011,6.1,18214543,1593763,1281
2011,6,18309899,1689119,31981
2011,6,18399702,1778922,35970
2011,6.3,18506064,1885284,50499
2011,6.3,18643885,2023105,15418
2011,6.3,18665447,2044667,39193
2011,6,18812660,2191880,37574
2011,6.7,19035743,2414963,70883
2011,6.3,19162430,890,15459
2011,6.1,19233287,71747,7265
2011,6.6,19265936,104396,33494
2011,6.1,19576294,414754,638
2011,6,20130343,968803,82515
2011,6.1,20603036,1441496,70558
2011,6.1,20691848,1530308,76752
2011,6.2,20836466,1674926,57986
2011,6.2,20842593,1681053,54189
2011,7.2,20969702,1808162,14856
2011,6.5,20970786,1809246,15943
2011,7.1,20974763,1813223,19935
2011,6.1,21154340,1992800,11312
2011,7,21318371,2156831,46085
2011,6.2,21337577,2176037,37031
2011,6.9,21797861,100421,55481
2011,6,21968078,270638,62475
2011,6.9,22071353,373913,84544
2011,6.7,22081629,384189,34503
2011,6.4,22135737,438297,10894
2011,7,22200940,503500,36871
2011,6.2,22326721,629281,80252
2011,6.7,22355711,658271,1605
2011,6.4,22707694,1010254,40440
2011,6,23134209,1436769,20525
2011,6.1,23183598,1486158,71829
2011,6.1,23184009,1486569,62730
2011,7.3,23225464,1528024,27178
2011,6.7,23311600,1614160,17866
2011,6.9,23460051,1762611,66808
2011,6.4,23843223,2145783,41149
2011,6.1,25088308,856228,75739
2011,6.1,25586190,1354110,39290
2011,6.5,25673714,1441634,48405
2011,6,25683014,1450934,51907
2011,6.1,26024706,1792626,54554
2011,6.1,26294557,2062477,63151
2011,7.4,26330236,2098156,22339
2011,7.1,26476883,2244803,48924
2011,6,26784924,15624,44237
2011,6.9,26938474,169174,49843
2011,6.3,27261120,491820,18911
2011,6.1,27356367,587067,23045
2011,6,27815725,1046425,60719
2011,6.9,27831548,1062248,40897
2011,6,28118497,1349197,8632
2011,6.3,28353911,1584611,45169
2011,6,28605425,1836125,73854
2011,6.6,29098096,2328796,52075
2011,6.1,29186671,2417371,17399
2011,6.2,29240734,2471434,71767
2011,6.1,29593605,281865,81700
2011,6,29723226,411486,30185
2011,6.1,30406989,1095249,63569
2011,6.5,30678445,1366705,68896
2011,6.2,30707695,1395955,28931
2011,6,30873131,1561391,57858
2011,7.1,30949498,1637758,53532
2011,6,31054207,1742467,80024
2012,6,449288,124928,61962
2012,6.6,573716,249356,78334
2012,6.8,970075,645715,52812
2012,6.4,1656434,1332074,54472
2012,7.2,1795019,1470659,2989
2012,6.6,2209219,1884859,35752
2012,6,2211691,1887331,38260
2012,6.2,2746031,2421671,45310
2012,6,2786022,2461662,15187
2012,6.1,2909092,30352,40365
2012,6.3,2940725,61985,45969
2012,6.4,3474660,595920,508
2012,7.1,3764080,885340,2591
2012,6.1,3815181,936441,53727
2012,6.1,3975338,1096598,41478
2012,6.1,4034439,1155699,13773
2012,6.7,4074552,1195812,43321
2012,6,4097419,1218679,66161
2012,6.4,4781995,1903255,68659
2012,6,5808084,370044,63147
2012,6.7,5811439,373399,45676
2012,6.6,6351595,913555,85276
2012,6.1,6507970,1069930,12780
2012,6.7,6851390,1413350,66497
2012,6.9,7290515,1852475,67701
2012,6.1,7296564,1858524,73706
2012,6,7301104,1863064,77270
2012,6.2,7333988,1895948,26238
2012,6.1,7840578,2402538,11841
2012,7.4,7840967,2402927,41392
2012,6.6,7942506,2504466,28735
2012,7.1,8289426,288006,64094
2012,6,8359972,358552,40574
2012,6.1,8420444,419024,73728
2012,6,8962602,961182,39807
2012,6.1,9303358,1301938,8987
2012,8.6,9707916,1706496,53451
2012,6,9710876,1709456,56092
2012,8.2,9715390,1713970,60781
2012,6,9758506,1757086,51073
2012,6.5,9759310,1757890,57865
2012,6,9788760,1787340,84834
2012,7,9789348,1787928,85404
2012,6.2,9975379,1973959,23706
2012,6.2,10015526,2014106,33623
2012,6.2,10043860,2042440,43124
2012,6.7,10209015,2207595,83088
2012,6.8,10221229,2219809,61337
2012,6.2,10263836,2262416,64650
2012,6.7,10545412,2543992,36838
2012,6,10545913,2544493,37320
2012,6,10776981,209901,20803
2012,6.6,11182088,615008,80959
2012,6,11486613,919533,59518
2012,6.2,12564040,1996960,19339
2012,6.3,12880839,2313759,74401
2012,6,13053832,2486752,10127
2012,6.3,13072836,2505756,60795
2012,6,13388392,256372,29875
2012,6.1,13474066,342046,83429
2012,6,13643290,511270,25703
2012,6.7,13756043,624023,3301
2012,6.3,14345115,1213095,69285
2012,6.3,14354124,1222104,78309
2012,6.1,14499093,1367073,17764
2012,6,14616304,1484284,84168
2012,6.1,14659398,1527378,40419
2012,6,14906656,1774636,52787
2012,6.3,15539540,2407520,21579
2012,6,15695792,3272,12180
2012,6.1,16000493,307973,39988
2012,6,16082101,389581,50867
2012,6.3,16578453,885933,9981
2012,6.3,16886175,1193655,79876
2012,6.3,17116102,1423582,49063
2012,6,17321582,1629062,77891
2012,6,18339025,92845,59642
2012,6.4,18750465,504285,24715
2012,6.4,18789627,543447,79161
2012,6.7,18855213,609033,35946
2012,6.5,19080236,834056,22597
2012,6.1,19474710,1228530,16888
2012,6.1,19475801,1229621,72587
2012,6.2,20198263,1952083,26882
2012,6.4,20262198,2016018,55836
2012,6.2,20262875,2016695,56493
2012,6.2,20342826,2096646,58630
2012,7.7,20487578,2241398,45593
2012,6.3,20857312,64072,63735
2012,6.2,20990509,197269,30005
2012,6.6,21567937,774697,84777
2012,7.3,21616639,823399,81778
2012,6.8,21908605,1115365,46860
2012,7.6,21991653,1198413,76446
2012,6.1,22270985,1477745,7128
2012,6,22424950,1631710,913
2012,7.6,22430527,1637287,32452
2012,6.1,22675904,1882664,71530
2012,6.2,23172707,2379467,41649
2012,6.3,24191124,855324,59083
2012,6.4,24277195,941395,42405
2012,7.3,24597095,1261295,41169
2012,6.1,24704506,1368706,28449
2012,6.1,25271011,1935211,73201
2012,6.6,25360329,2024529,82016
2012,6.6,25576288,2240488,34055
2012,6,26023350,146430,46834
2012,6.2,26348432,471512,36407
2012,6.5,26613932,737012,68661
2012,7.8,26967848,1090928,65744
2012,6.3,27024860,1147940,36236
2012,6.2,27139742,1262822,64886
2012,6.1,27454652,1577732,9730
2012,7.4,27880546,2003626,37692
2012,6.1,27914510,2037590,62876
2012,6,28133870,2256950,35853
2012,6.8,28170758,2293838,27370
2012,6.5,28246499,2369579,57980
2012,6.3,28327334,2450414,40249
2012,6.1,28355486,2478566,84194
2012,6.1,28494126,75246,51441
2012,6.1,28545621,126741,9530
2012,6.5,28663959,245079,16461
2012,6,28892674,473794,71458
2012,6.1,29984062,1565182,43496
2012,7.3,30442703,2023823,64450
2012,6.2,30443474,2024594,65177
2012,6.3,30478746,2059866,21802
2012,7.1,30732788,2313908,5545
2012,6,30781107,2362227,53002
2012,6.3,31055761,93301,9443
2012,6,31121369,158909,59131
2012,6.1,31174202,211742,20525
2012,6.1,31310190,347730,63103
2013,6.7,80888,740828,34636
2013,7.5,1328294,1988234,86328
2013,6.1,2218177,332797,19434
2013,6.1,2758972,873592,17189
2013,6.1,3343133,1457753,79062
2013,6.8,3528943,1643563,55987
2013,6.1,3539023,1653643,36552
2013,6.1,3555223,1669843,52751
2013,6,3649001,1763621,59928
2013,6.3,3708994,1823614,33484
2013,6.4,3709113,1823733,33603
2013,6.9,3766655,1881275,85797
2013,6,3783486,1898106,21554
2013,6,4061242,2175862,40101
2013,8,4065145,2179765,43972
2013,7.1,4065799,2180419,44570
2013,7,4067654,2182274,46595
2013,6.1,4084519,2199139,63211
2013,6,4098797,2213417,77540
2013,6,4103635,2218255,82609
2013,6,4149010,2263630,41395
2013,6.7,4215556,2330176,21713
2013,6.8,4273931,2388551,80163
2013,7.1,4289198,2403818,9042
2013,6.9,4371367,2485987,32793
2013,6.6,4395742,2510362,29119
2013,6,4473572,40772,20482
2013,6.6,4799633,366833,81834
2013,6.1,4941456,508656,46835
2013,6.1,5486518,1053718,28175
2013,6.9,6012350,1579550,2097
2013,6.4,6094431,1661631,84219
2013,6.5,6096049,1663249,85826
2013,6.5,6907910,2475110,31471
2013,6.1,8064825,1081425,71233
2013,6.2,8204532,1221132,61221
2013,6,8794397,1810997,15957
2013,6.3,9118802,2135402,78242
2013,7,9175355,2191955,50189
2013,6.4,9460369,2476969,55151
2013,6,9845390,306890,36478
2013,6.6,9855142,316642,42647
2013,7.7,10061060,522560,53539
2013,6.6,10104926,566426,30336
2013,7.2,10292752,754252,47341
2013,6.1,10353520,815020,23356
2013,6.6,10368167,829667,24860
2013,6.1,10415570,877070,85285
2013,6.1,10466536,928036,45468
2013,6,10545392,1006892,66469
2013,6.5,10710880,1172380,33790
2013,6.1,10911208,1372708,68269
2013,6,11873448,2334948,78660
2013,6.1,12190088,92408,21552
2013,6.4,12257217,159537,32792
2013,6.8,12443545,345865,36814
2013,6,12808079,710399,54832
2013,6.1,12941050,843370,19465
2013,6.4,12995344,897664,15965
2013,6,13053308,955628,45394
2013,6.1,13067001,969321,59018
2013,7.4,13281544,1183864,19809
2013,6.3,13295266,1197586,33884
2013,8.3,13326288,1228608,57461
2013,6.7,13359391,1261711,3737
2013,6.2,14103783,2006103,49656
2013,6.1,14359646,2261966,57157
2013,6.7,15094043,435083,86179
2013,6,15247236,588276,83892
2013,6.2,15264662,605702,64266
2013,6.5,15269667,610707,42405
2013,6,15370745,711785,83983
2013,6.6,16063453,1404493,69231
2013,6.1,16702622,2043662,50621
2013,6.1,16910154,2251194,13128
2013,6,17039106,2380146,42441
2013,7.3,17174130,2515170,17472
2013,6.6,17181006,2522046,23335
2013,7.3,17849019,629379,44603
2013,6,17980663,761023,78646
2013,6.5,18335371,1115731,60411
2013,6.3,18428502,1208862,33649
2013,6.1,18774435,1554795,65880
2013,6.3,18826379,1606739,71858
2013,6,19339303,2119663,30463
2013,6,20220823,443023,34377
2013,6.1,20233007,455207,58685
2013,6.2,20252972,475172,15710
2013,6.7,20360595,582795,37828
2013,6.5,20572265,794465,50861
2013,6.1,20709151,931351,72533
2013,6.2,21040709,1262909,21630
2013,6.2,21610481,1832681,53593
2013,7,21831902,2054102,17047
2013,6,21883116,2105316,68331
2013,6.5,21988349,2210549,73522
2013,6.1,22191546,2413746,41851
2013,6.5,22205903,2428103,34422
2013,6,22206191,2428391,56538
2013,6.5,22213950,2436150,53606
2013,6,22228023,2450223,67659
2013,6,22305696,2527896,3641
2013,6.4,22464809,131849,65101
2013,6.1,22855453,522493,20755
2013,6.1,23214097,881137,16966
2013,6.1,23679555,1346595,34757
2013,7.7,23974187,1641227,57107
2013,6.1,24043884,1710924,83786
2013,7.1,24079363,1746403,42281
2013,6.8,24305646,1972686,42967
2013,6.5,24472555,2139595,64958
2013,6.7,24550701,2217741,49769
2013,6.4,24859573,2526613,81581
2013,6,25029488,144248,7493
2013,6.2,25047199,161959,54205
2013,6.2,25478700,593460,34264
2013,6,25495827,610587,79272
2013,6.6,25535513,650273,53093
2013,7.1,25747952,862712,30540
2013,6.8,25871458,986218,75041
2013,6.6,26157294,1272054,38017
2013,6,26468610,1583370,74096
2013,6.7,26594710,1709470,66839
2013,7.1,26673019,1787779,10137
2013,6.2,27053507,2168267,79093
2013,6.3,27172928,2287688,72472
2013,6.6,27212639,2327399,65874
2013,6,27359566,2474326,30144
2013,6.2,27370426,2485186,26593
2013,6.4,28191831,756831,64383
2013,6.1,28338347,903347,74238
2013,6.9,28524871,1089871,1577
2013,7.7,28631095,1196095,21559
2013,6,28819971,1384971,79595
2013,6,28832444,1397444,9692
2013,6.5,29144912,1709912,72142
2013,6,29311010,1876010,57651
2013,7,29312853,1877853,10053
2013,6,29316078,1881078,13540
2013,6.4,29813053,2378053,35863
2013,6,29831397,2396397,46635
2013,6,30475494,493374,12094
2013,6.2,31275486,1293366,33915
2014,6.5,1008209,17369,11548
2014,6.4,2001663,1010823,84829
2014,6.1,2602364,1611524,52559
2014,6.1,2683747,1692907,49824
2014,6.1,3042858,2052018,45081
2014,6.1,3160542,2169702,55050
2014,6.1,3643123,109243,7762
2014,6.5,3749197,215317,77706
2014,6,3812926,279046,16219
2014,6.5,4178413,644533,71382
2014,6,4373799,839919,4463
2014,6.9,4612789,1078909,53409
2014,6.5,5131633,1597753,19891
2014,6.1,5865220,2331340,35183
2014,6.2,6169074,92334,13629
2014,6.5,6207083,130343,16851
2014,6,6214634,137894,57878
2014,6.3,6429417,352677,76574
2014,6.8,6844693,767953,75461
2014,6.4,6921845,845105,5051
2014,6.1,6991389,914649,28641
2014,6.3,7146410,1069670,6847
2014,6.1,7289961,1213221,14047
2014,6.3,7343492,1266752,66459
2014,6.7,7420589,1343849,59621
2014,6.4,7449094,1372354,1682
2014,6.4,7825269,1748529,71909
2014,6.2,7909199,1832459,29790
2014,6.3,8014801,1938061,48997
2014,6.3,8220575,2143835,55604
2014,6,8308182,2231442,53763
2014,8.2,8812007,190967,68623
2014,6.9,8812678,191638,69252
2014,6,8871206,250166,38645
2014,6.5,8906310,285270,76572
2014,7.7,8908993,287953,79275
2014,6.4,8918775,297735,2635
2014,6.3,8991470,370430,75314
2014,6,9027632,406592,80840
2014,6.1,9588465,967425,63735
2014,6.2,9590505,969465,69550
2014,7.1,9616043,995003,62854
2014,6.5,9620205,999165,66993
2014,6.6,9664152,1043112,53142
2014,6.1,9696263,1075223,56720
2014,7.6,9749679,1128639,25394
2014,7.4,9808579,1187539,84271
2014,6.6,9811499,1190459,791
2014,6.8,9950221,1329181,16314
2014,6.2,10163211,1542171,5389
2014,6.1,10210392,1589352,54747
2014,7.2,10247244,1626204,27811
2014,6.6,10285443,1664403,41063
2014,7.5,10330080,1709040,85685
2014,6.2,10368958,1747918,38238
2014,6.5,10725010,2103970,67155
2014,6.1,10908141,2287101,66212
2014,6.6,11342195,174155,64680
2014,6.6,11610952,442912,76332
2014,6.3,11611515,443475,76692
2014,6,11650704,482664,20164
2014,6.1,11704123,536083,64043
2014,6.3,11825548,657508,51856
2014,6,11852433,684393,52809
2014,6.4,11984414,816374,37035
2014,6,12123361,955321,3167
2014,6.5,12335916,1167876,39565
2014,6.5,12378924,1210884,3971
2014,6.1,12516973,1348933,23754
2014,6.3,12557794,1389754,64578
2014,6.3,12565002,1396962,66296
2014,6,12790952,1622912,26013
2014,6,13105314,1937274,80043
2014,6.9,13339502,2171462,39995
2014,6.2,13953226,234826,17034
2014,6.5,15160259,1441859,62121
2014,6.2,15589075,1870675,77113
2014,6.9,15967155,2248755,26902
2014,6.5,15967305,2248905,27102
2014,6.7,15969980,2251580,29755
2014,7.9,15972789,2254389,31685
2014,6,15973900,2255500,32729
2014,6,15975046,2256646,33868
2014,6,15978591,2260191,37451
2014,6.3,15995735,2277335,54142
2014,6.2,16437391,164911,55621
2014,6.9,16444375,171895,21567
2014,6,16468369,195889,45624
2014,6.4,16473143,200663,15081
2014,6.7,16478109,205629,19987
2014,6.2,16574132,301652,18654
2014,6,16696409,423929,58453
2014,6.3,16833007,560527,29061
2014,6.5,16902027,629547,4300
2014,6,16969167,696687,58032
2014,6.9,17148234,875754,18844
2014,6.2,17240185,967705,600
2014,6.5,17522520,1250040,17508
2014,6.3,17740797,1468317,59151
2014,6,18013773,1741293,8894
2014,6.2,18188830,1916350,2962
2014,6,18195241,1922761,65074
2014,6.2,18297167,2024687,16075
2014,6.9,18370481,2098001,10865
2014,6,18701690,2429210,6417
2014,6,18840517,10057,80778
2014,6.3,19046774,216314,15818
2014,6,19056460,226000,83684
2014,6.9,19441323,610863,36403
2014,6.2,19470613,640153,55431
2014,6.2,19741522,911062,73050
2014,6.1,20058197,1227737,47508
2014,6.2,20745125,1914665,20571
2014,6,20801302,1970842,76750
2014,6.4,21249143,2418683,63998
2014,6.02,21291644,2461184,7890
2014,6.8,21338505,2508045,66448
2014,6,22224830,832910,64833
2014,6.1,22402391,1010471,83711
2014,6.2,22447379,1055459,44088
2014,6.2,22733166,1341246,39990
2014,6.7,23350485,1958565,57148
2014,6.2,23973375,18195,24584
2014,6.1,24052430,97250,70768
2014,6.2,24083477,128297,27842
2014,6,24550731,595551,49018
2014,6.1,25105779,1150599,73891
2014,6.1,25152053,1196873,70054
2014,7,25236871,1281691,67877
2014,6.6,25237925,1282745,68918
2014,6.1,25410947,1455767,43706
2014,7.3,25674694,1719514,79145
2014,6,26882137,364777,56215
2014,6,27255594,738234,12896
2014,7.1,27284242,766882,25580
2014,6,27364624,847264,12850
2014,6.3,27420509,903149,50899
2014,6.6,27747235,1229875,48410
2014,6,28290258,1772898,78998
2014,7.1,28434701,1917341,39466
2014,6.7,28593200,2075840,37918
2014,6.1,28659166,2141806,68878
2014,6.5,28980619,2463259,67112
2014,6.2,29077698,2178,80391
2014,6.8,29428423,352903,82801
2014,6.6,29913091,837571,48241
2014,6,30302509,1226989,42653
2014,6,30319510,1243990,24425
2014,6.6,30331322,1255802,41992
2014,6.1,30402995,1327475,54642
2014,6.6,30444892,1369372,12248
2014,6.1,30661419,1585899,18807
2015,6.3,41653,2502133,72048
2015,6.1,725377,633277,63342
2015,6,854243,762143,33788
2015,6.5,1487227,1395127,84990
2015,6.8,2864847,225267,54091
2015,6.2,3292999,653419,53407
2015,6,3520676,881096,19113
2015,6.3,3754188,1114608,22879
2015,6.7,4561042,1921462,52237
2015,7.1,4733952,2094372,60696
2015,6.2,4737992,2098412,15134
2015,6.2,5004053,2364473,72471
2015,6.7,5007988,2368408,31079
2015,6.1,5131946,2492366,73735
2015,6.4,5231912,48692,1867
2015,6.2,5286323,103103,50383
2015,6,5393633,210413,71269
2015,6.2,5494992,311772,26149
2015,7,5924705,741485,78913
2015,6.1,6259050,1075830,61941
2015,6,6510138,1326918,49483
2015,6.2,6900944,1717724,57827
2015,6.1,7341436,2158216,26789
2015,6.2,7510348,2327128,23913
2015,6.2,7583249,2400029,48804
2015,6.4,7966298,242138,899
2015,7.5,8552911,828751,35925
2015,6,8582213,858053,73482
2015,6.4,8583481,859321,74776
2015,6.5,8585305,861145,76578
2015,6,8684304,960144,80901
2015,6.3,9247581,1523421,47608
2015,6,10087663,2363503,71700
2015,6.5,10165971,2441811,14307
2015,6.4,10374178,110818,35533
2015,6,10410313,146953,71701
2015,6.1,10411200,147840,72588
2015,6.2,10623435,360075,36178
2015,6.1,10726602,463242,54523
2015,6.2,10763775,500415,18790
2015,7.8,10822285,558925,42620
2015,6.1,10822522,559162,43051
2015,6.6,10824321,560961,44678
2015,6.7,10912150,648790,46394
2015,6.1,11119179,855819,17108
2015,6.7,11270702,1007342,75126
2015,6.8,11347563,1084203,65589
2015,6,11347612,1084252,65661
2015,6,11572359,1308999,31161
2015,7.5,11670246,1406886,42696
2015,7.1,11862619,1599259,62912
2015,6,12173146,1909786,24829
2015,7.3,12294319,2030959,46174
2015,6.3,12296214,2032854,48092
2015,6.8,12345178,2081818,24065
2015,6,12601616,2338256,11748
2015,6.7,12929121,126741,23803
2015,6,12961854,159474,46129
2015,6.8,13042133,239753,35133
2015,6.9,13211119,408739,31206
2015,6.8,13219173,416793,39144
2015,6.3,13323203,520823,14203
2015,6.2,13358339,555959,10508
2015,6.8,13762809,960429,74066
2015,7.8,13864982,1062602,74700
2015,6,13886315,1083935,20704
2015,6.2,13891747,1089367,15660
2015,6,14339743,1537363,25312
2015,6.1,14623268,1820888,55755
2015,6,14824329,2021949,33506
2015,6,14987228,2184848,84906
2015,7,15425492,81992,42174
2015,6.4,15646207,302707,76493
2015,6,15802096,458596,34498
2015,6.5,15941910,598410,77844
2015,6,16137957,794457,24760
2015,6,16515569,1172069,49539
2015,6,16659321,1315821,23134
2015,6.4,16765667,1422167,22824
2015,6.1,16785801,1442301,54414
2015,6.3,17125828,1782328,54141
2015,6.7,17381562,2038062,53178
2015,6.5,17939793,49953,40942
2015,7,18066453,176613,48486
2015,6.9,18852586,962746,63120
2015,7,18913281,1023441,24927
2015,6.4,19017359,1127519,58992
2015,6,19785586,1895746,43606
2015,6.6,20059935,2170095,53067
2015,6.5,20285364,2395524,19254
2015,6,20342393,2452553,57127
2015,6.4,20504826,60846,67343
2015,6,21289286,845306,78391
2015,6,22001109,1557129,3093
2015,6,22495569,2051589,74559
2015,6.3,22497236,2053256,76950
2015,6,22760804,2316824,83316
2015,6.7,23012048,5588,3339
2015,6.3,23269258,262798,58000
2015,6.1,23292202,285742,556
2015,8.3,23324072,317612,65271
2015,6.4,23324355,317895,65537
2015,6.1,23324636,318176,65818
2015,6.1,23325369,318909,66509
2015,7,23325521,319061,66779
2015,6.4,23334065,327605,75269
2015,6.5,23342115,335655,83310
2015,6.7,23343027,336567,84195
2015,6.2,23447444,440984,15709
2015,6,23471982,465522,46545
2015,6.1,23519207,512747,1109
2015,6.2,23547140,540680,29045
2015,6.1,23693974,687514,3156
2015,6.6,23737200,730740,46469
2015,6,23785980,779520,8877
2015,6.6,23990007,983547,2309
2015,6.3,24115878,1109418,79561
2015,6.1,25405107,2398647,57338
2015,6,25681388,106688,58082
2015,6,26065115,490415,17133
2015,7.1,26257922,683222,32474
2015,6.2,26444406,869706,7485
2015,6,26453058,878358,23579
2015,7.5,26730582,1155882,49870
2015,6.5,27488655,1913955,43425
2015,6.2,27759871,2185171,8119
2015,6.8,27761503,2186803,9955
2015,6.6,27881222,2306522,83137
2015,6.5,27965026,2390326,16289
2015,6.9,28086878,2512178,75997
2015,6.9,28089979,2515279,79085
2015,6.7,28327891,183871,19620
2015,6.5,28624207,480187,30751
2015,6.8,28751464,607444,18285
2015,6.1,28976773,832753,63958
2015,6,29251295,1107275,82958
2015,7.6,29285138,1141118,64912
2015,7.6,29285454,1141434,65210
2015,6.7,29396718,1252698,3617
2015,6.2,29538022,1394002,58678
2015,7.1,30147900,2003880,14721
2015,7.2,30354605,2210585,45672
2015,6.9,30536508,2392488,68389
2015,6.1,30545881,2401861,2340
2015,6.6,31261793,552053,48922
2015,6,31371053,661313,48505
2015,6.1,31517256,807516,9488
2016,6.2,330243,1156503,41496
2016,6.3,414887,1241147,86357
2016,6.3,957639,1783899,40706
2016,6.7,1206322,2032582,19198
2016,6,1330454,2156714,1752
2016,6.5,1874285,140885,3931
2016,6.2,1876083,142683,9143
2016,6.1,2085928,352528,83530
2016,6.7,2085933,352533,46600
2016,6.6,2743617,1010217,39553
2016,7.1,2975429,1242029,1028
2016,6.3,3039722,1306322,14839
2016,6.1,3121820,1388420,48198
2016,7.2,3468312,1734912,50363
2016,6.1,3605939,1872539,17734
2016,6.2,3697246,1963846,25258
2016,6.4,4046247,2312847,14391
2016,6.4,4292352,6072,9490
2016,6.3,4408385,122105,71205
2016,6.3,4615344,329064,64800
2016,6,4892552,606272,12038
2016,6.1,5010515,724235,55676
2016,6,5073962,787682,7336
2016,6,5467019,1180739,6468
2016,6.1,5952583,1666303,24485
2016,7.8,6266988,1980708,68827
